Unnamed: 0,Company Name,Location,Date,Year,Status Rocket,Status Mission
3745,RVSN USSR,Russia,Thu Aug 24,1967,StatusRetired,Success
3746,US Air Force,California,Wed Aug 16,1967,StatusRetired,Success
3747,RVSN USSR,Kazakhstan,Wed Aug 09,1967,StatusRetired,Success
3748,RVSN USSR,Kazakhstan,Tue Aug 08,1967,StatusRetired,Success
3749,General Dynamics,USA,Tue Aug 01,1967,StatusRetired,Success
3750,RVSN USSR,Kazakhstan,Mon Jul 31,1967,StatusRetired,Success
3751,General Dynamics,California,Thu Jul 27,1967,StatusRetired,Partial Failure
3752,RVSN USSR,Kazakhstan,Fri Jul 21,1967,StatusRetired,Failure
3753,RVSN USSR,Kazakhstan,Mon Jul 17,1967,StatusRetired,Success
3754,General Dynamics,USA,Fri Jul 14,1967,StatusRetired,Success
3755,RVSN USSR,Kazakhstan,Tue Jul 04,1967,StatusRetired,Success
3756,Martin Marietta,USA,Sat Jul 01,1967,StatusRetired,Success
3757,RVSN USSR,Russia,Mon Jun 26,1967,StatusRetired,Failure
3758,US Air Force,California,Tue Jun 20,1967,StatusRetired,Partial Failure
3759,RVSN USSR,Russia,Tue Jun 20,1967,StatusRetired,Failure
3760,RVSN USSR,Kazakhstan,Sat Jun 17,1967,StatusRetired,Partial Failure
3761,RVSN USSR,Russia,Fri Jun 16,1967,StatusRetired,Success
3762,General Dynamics,USA,Wed Jun 14,1967,StatusRetired,Success
3763,RVSN USSR,Russia,Mon Jun 12,1967,StatusRetired,Success
3764,RVSN USSR,Kazakhstan,Mon Jun 12,1967,StatusRetired,Success
3765,RVSN USSR,Russia,Thu Jun 08,1967,StatusRetired,Success
3766,RVSN USSR,Russia,Mon Jun 05,1967,StatusRetired,Success
3767,General Dynamics,California,Sun Jun 04,1967,StatusRetired,Success
3768,RVSN USSR,Kazakhstan,Thu Jun 01,1967,StatusRetired,Success
3769,RVSN USSR,Kazakhstan,Wed May 24,1967,StatusRetired,Success
3770,General Dynamics,California,Mon May 22,1967,StatusRetired,Success
3771,RVSN USSR,Russia,Mon May 22,1967,StatusRetired,Success
3772,RVSN USSR,Kazakhstan,Wed May 17,1967,StatusRetired,Success
3773,RVSN USSR,Kazakhstan,Tue May 16,1967,StatusRetired,Partial Failure
3774,RVSN USSR,Russia,Mon May 15,1967,StatusRetired,Success
3775,RVSN USSR,Kazakhstan,Fri May 12,1967,StatusRetired,Success
3776,General Dynamics,USA,Thu May 04,1967,StatusRetired,Success
3777,Martin Marietta,USA,Fri Apr 28,1967,StatusRetired,Success
3778,RVSN USSR,Russia,Thu Apr 27,1967,StatusRetired,Success
3779,US Air Force,California,Wed Apr 26,1967,StatusRetired,Failure
3780,ASI,Kenya,Wed Apr 26,1967,StatusRetired,Success
3781,RVSN USSR,Kazakhstan,Sun Apr 23,1967,StatusRetired,Success
3782,General Dynamics,USA,Mon Apr 17,1967,StatusRetired,Success
3783,RVSN USSR,Kazakhstan,Wed Apr 12,1967,StatusRetired,Success
3784,RVSN USSR,Kazakhstan,Sat Apr 08,1967,StatusRetired,Partial Failure
3785,General Dynamics,USA,Thu Apr 06,1967,StatusRetired,Partial Failure
3786,RVSN USSR,Russia,Tue Apr 04,1967,StatusRetired,Success
3788,RVSN USSR,Russia,Sat Mar 25,1967,StatusRetired,Success
3789,RVSN USSR,Kazakhstan,Fri Mar 24,1967,StatusRetired,Success
3790,RVSN USSR,Kazakhstan,Wed Mar 22,1967,StatusRetired,Failure
3791,RVSN USSR,Russia,Wed Mar 22,1967,StatusRetired,Success
3792,RVSN USSR,Russia,Tue Mar 21,1967,StatusRetired,Success
3793,RVSN USSR,Russia,Thu Mar 16,1967,StatusRetired,Success
3794,RVSN USSR,Russia,Mon Mar 13,1967,StatusRetired,Success
3795,RVSN USSR,Kazakhstan,Fri Mar 10,1967,StatusRetired,Success
3796,RVSN USSR,Russia,Fri Mar 03,1967,StatusRetired,Success
3797,RVSN USSR,Russia,Tue Feb 28,1967,StatusRetired,Success
3798,RVSN USSR,Kazakhstan,Mon Feb 27,1967,StatusRetired,Partial Failure
3799,US Air Force,California,Fri Feb 24,1967,StatusRetired,Success
3800,Arm??e de l'Air,Algeria,Wed Feb 15,1967,StatusRetired,Success
3801,RVSN USSR,Russia,Tue Feb 14,1967,StatusRetired,Success
3802,RVSN USSR,Russia,Wed Feb 08,1967,StatusRetired,Success
3803,Arm??e de l'Air,Algeria,Wed Feb 08,1967,StatusRetired,Partial Failure
3804,RVSN USSR,Kazakhstan,Tue Feb 07,1967,StatusRetired,Success
3805,General Dynamics,USA,Sun Feb 05,1967,StatusRetired,Success
3806,General Dynamics,California,Thu Feb 02,1967,StatusRetired,Success
3807,NASA,USA,Fri Jan 27,1967,StatusRetired,Failure
3808,RVSN USSR,Kazakhstan,Wed Jan 25,1967,StatusRetired,Success
3809,RVSN USSR,Russia,Thu Jan 19,1967,StatusRetired,Success
3810,Martin Marietta,USA,Wed Jan 18,1967,StatusRetired,Success
3811,RVSN USSR,Russia,Wed Dec 21,1966,StatusRetired,Success
3812,RVSN USSR,Kazakhstan,Wed Dec 21,1966,StatusRetired,Success
3814,RVSN USSR,Russia,Mon Dec 19,1966,StatusRetired,Success
3815,US Air Force,California,Wed Dec 14,1966,StatusRetired,Success
3816,RVSN USSR,Kazakhstan,Wed Dec 14,1966,StatusRetired,Prelaunch Failure
3817,RVSN USSR,Russia,Mon Dec 12,1966,StatusRetired,Success
3818,General Dynamics,California,Sun Dec 11,1966,StatusRetired,Success
3819,General Dynamics,USA,Wed Dec 07,1966,StatusRetired,Success
3820,General Dynamics,California,Mon Dec 05,1966,StatusRetired,Success
3821,RVSN USSR,Kazakhstan,Sat Dec 03,1966,StatusRetired,Success
3822,RVSN USSR,Kazakhstan,Mon Nov 28,1966,StatusRetired,Success
3823,RVSN USSR,Kazakhstan,Sat Nov 19,1966,StatusRetired,Success
3824,RVSN USSR,Kazakhstan,Wed Nov 16,1966,StatusRetired,Failure
3825,RVSN USSR,Russia,Sat Nov 12,1966,StatusRetired,Success
3826,NASA,USA,Fri Nov 11,1966,StatusRetired,Success
3827,General Dynamics,USA,Fri Nov 11,1966,StatusRetired,Success
3828,General Dynamics,USA,Sun Nov 06,1966,StatusRetired,Success
3829,Martin Marietta,USA,Thu Nov 03,1966,StatusRetired,Success
3830,General Dynamics,California,Wed Nov 02,1966,StatusRetired,Success
3831,RVSN USSR,Kazakhstan,Wed Nov 02,1966,StatusRetired,Partial Failure
3832,General Dynamics,USA,Wed Oct 26,1966,StatusRetired,Success
3833,RVSN USSR,Kazakhstan,Sat Oct 22,1966,StatusRetired,Success
3834,RVSN USSR,Kazakhstan,Thu Oct 20,1966,StatusRetired,Success
3835,RVSN USSR,Kazakhstan,Thu Oct 20,1966,StatusRetired,Success
3836,RVSN USSR,Russia,Fri Oct 14,1966,StatusRetired,Success
3837,General Dynamics,California,Wed Oct 12,1966,StatusRetired,Success
3838,General Dynamics,California,Wed Oct 05,1966,StatusRetired,Success
3839,US Air Force,California,Wed Sep 28,1966,StatusRetired,Success
3841,General Dynamics,USA,Tue Sep 20,1966,StatusRetired,Success
3842,RVSN USSR,Kazakhstan,Sat Sep 17,1966,StatusRetired,Partial Failure
3843,General Dynamics,California,Fri Sep 16,1966,StatusRetired,Success
3844,RVSN USSR,Kazakhstan,Fri Sep 16,1966,StatusRetired,Failure
3845,NASA,USA,Mon Sep 12,1966,StatusRetired,Success
3846,General Dynamics,USA,Mon Sep 12,1966,StatusRetired,Success
3847,RVSN USSR,Kazakhstan,Sat Aug 27,1966,StatusRetired,Success
3848,Martin Marietta,USA,Fri Aug 26,1966,StatusRetired,Failure
3849,NASA,USA,Thu Aug 25,1966,StatusRetired,Success
3850,RVSN USSR,Kazakhstan,Wed Aug 24,1966,StatusRetired,Success
3851,General Dynamics,California,Fri Aug 19,1966,StatusRetired,Success
3852,General Dynamics,California,Tue Aug 16,1966,StatusRetired,Success
3853,General Dynamics,USA,Wed Aug 10,1966,StatusRetired,Success
3854,RVSN USSR,Kazakhstan,Mon Aug 08,1966,StatusRetired,Success
3855,US Air Force,California,Fri Jul 29,1966,StatusRetired,Success
3856,RVSN USSR,Kazakhstan,Thu Jul 28,1966,StatusRetired,Success
3857,RVSN USSR,Kazakhstan,Wed Jul 20,1966,StatusRetired,Success
3858,NASA,USA,Mon Jul 18,1966,StatusRetired,Success
3859,General Dynamics,USA,Mon Jul 18,1966,StatusRetired,Success
3860,RVSN USSR,Kazakhstan,Thu Jul 14,1966,StatusRetired,Success
3861,General Dynamics,California,Thu Jul 14,1966,StatusRetired,Partial Failure
3862,General Dynamics,California,Tue Jul 12,1966,StatusRetired,Success
3863,RVSN USSR,Russia,Fri Jul 08,1966,StatusRetired,Success
3864,RVSN USSR,Kazakhstan,Wed Jul 06,1966,StatusRetired,Success
3865,NASA,USA,Tue Jul 05,1966,StatusRetired,Success
3866,RVSN USSR,Kazakhstan,Sat Jun 25,1966,StatusRetired,Success
3867,RVSN USSR,Russia,Fri Jun 17,1966,StatusRetired,Success
3868,Martin Marietta,USA,Thu Jun 16,1966,StatusRetired,Success
3869,General Dynamics,California,Thu Jun 09,1966,StatusRetired,Partial Failure
3870,RVSN USSR,Kazakhstan,Wed Jun 08,1966,StatusRetired,Success
3871,General Dynamics,USA,Tue Jun 07,1966,StatusRetired,Success
3872,General Dynamics,California,Fri Jun 03,1966,StatusRetired,Success
3873,NASA,USA,Fri Jun 03,1966,StatusRetired,Partial Failure
3874,General Dynamics,USA,Wed Jun 01,1966,StatusRetired,Success
3875,General Dynamics,USA,Mon May 30,1966,StatusRetired,Success
3876,RVSN USSR,Russia,Tue May 24,1966,StatusRetired,Success
3877,General Dynamics,USA,Tue May 17,1966,StatusRetired,Failure
3878,RVSN USSR,Russia,Tue May 17,1966,StatusRetired,Failure
3879,NASA,USA,Mon May 16,1966,StatusRetired,Partial Failure
3880,General Dynamics,California,Sat May 14,1966,StatusRetired,Success
3881,RVSN USSR,Kazakhstan,Wed May 11,1966,StatusRetired,Success
3882,RVSN USSR,Kazakhstan,Fri May 06,1966,StatusRetired,Success
3883,RVSN USSR,Russia,Tue Apr 26,1966,StatusRetired,Success
3884,RVSN USSR,Kazakhstan,Mon Apr 25,1966,StatusRetired,Success
3885,RVSN USSR,Kazakhstan,Wed Apr 20,1966,StatusRetired,Success
3886,General Dynamics,California,Tue Apr 19,1966,StatusRetired,Success
3887,General Dynamics,USA,Fri Apr 08,1966,StatusRetired,Success
3888,General Dynamics,USA,Fri Apr 08,1966,StatusRetired,Partial Failure
3889,RVSN USSR,Russia,Wed Apr 06,1966,StatusRetired,Success
3890,RVSN USSR,Kazakhstan,Thu Mar 31,1966,StatusRetired,Success
3891,General Dynamics,California,Wed Mar 30,1966,StatusRetired,Success
3892,RVSN USSR,Kazakhstan,Sun Mar 27,1966,StatusRetired,Failure
3893,RVSN USSR,Kazakhstan,Thu Mar 24,1966,StatusRetired,Failure
3894,RVSN USSR,Kazakhstan,Mon Mar 21,1966,StatusRetired,Success
3895,General Dynamics,California,Fri Mar 18,1966,StatusRetired,Success
3896,RVSN USSR,Russia,Thu Mar 17,1966,StatusRetired,Success
3897,General Dynamics,USA,Wed Mar 16,1966,StatusRetired,Success
3898,RVSN USSR,Kazakhstan,Tue Mar 01,1966,StatusRetired,Partial Failure
3899,NASA,USA,Sat Feb 26,1966,StatusRetired,Success
3900,RVSN USSR,Kazakhstan,Tue Feb 22,1966,StatusRetired,Success
3901,RVSN USSR,Russia,Mon Feb 21,1966,StatusRetired,Failure
3902,RVSN USSR,Kazakhstan,Sat Feb 19,1966,StatusRetired,Success
3903,Arm??e de l'Air,Algeria,Thu Feb 17,1966,StatusRetired,Success
3904,General Dynamics,California,Tue Feb 15,1966,StatusRetired,Success
3905,RVSN USSR,Russia,Fri Feb 11,1966,StatusRetired,Success
3906,RVSN USSR,Kazakhstan,Thu Feb 10,1966,StatusRetired,Success
3907,RVSN USSR,Kazakhstan,Mon Jan 31,1966,StatusRetired,Success
3908,RVSN USSR,Russia,Tue Jan 25,1966,StatusRetired,Success
3909,RVSN USSR,Kazakhstan,Sat Jan 22,1966,StatusRetired,Success
3910,General Dynamics,California,Wed Jan 19,1966,StatusRetired,Success
3911,RVSN USSR,Kazakhstan,Fri Jan 07,1966,StatusRetired,Partial Failure
3912,RVSN USSR,Russia,Tue Dec 28,1965,StatusRetired,Failure
3913,RVSN USSR,Kazakhstan,Tue Dec 28,1965,StatusRetired,Success
3914,RVSN USSR,Kazakhstan,Mon Dec 27,1965,StatusRetired,Success
3915,Martin Marietta,USA,Tue Dec 21,1965,StatusRetired,Partial Failure
3916,RVSN USSR,Russia,Tue Dec 21,1965,StatusRetired,Success
3917,RVSN USSR,Kazakhstan,Fri Dec 17,1965,StatusRetired,Success
3918,NASA,USA,Wed Dec 15,1965,StatusRetired,Success
3919,RVSN USSR,Kazakhstan,Fri Dec 10,1965,StatusRetired,Success
3920,NASA,USA,Sat Dec 04,1965,StatusRetired,Success
3921,RVSN USSR,Kazakhstan,Fri Dec 03,1965,StatusRetired,Success
3922,RVSN USSR,Kazakhstan,Sat Nov 27,1965,StatusRetired,Success
3923,Arm??e de l'Air,Algeria,Fri Nov 26,1965,StatusRetired,Success
3924,RVSN USSR,Russia,Fri Nov 26,1965,StatusRetired,Success
3925,RVSN USSR,Kazakhstan,Tue Nov 23,1965,StatusRetired,Partial Failure
3926,RVSN USSR,Kazakhstan,Tue Nov 16,1965,StatusRetired,Success
3927,RVSN USSR,Kazakhstan,Fri Nov 12,1965,StatusRetired,Success
3928,General Dynamics,California,Mon Nov 08,1965,StatusRetired,Success
3929,RVSN USSR,Russia,Thu Nov 04,1965,StatusRetired,Success
3930,RVSN USSR,Kazakhstan,Tue Nov 02,1965,StatusRetired,Success
3931,RVSN USSR,Kazakhstan,Thu Oct 28,1965,StatusRetired,Success
3932,General Dynamics,USA,Mon Oct 25,1965,StatusRetired,Failure
3933,RVSN USSR,Russia,Tue Oct 19,1965,StatusRetired,Success
3934,RVSN USSR,Kazakhstan,Sat Oct 16,1965,StatusRetired,Success
3935,Martin Marietta,USA,Fri Oct 15,1965,StatusRetired,Failure
3936,RVSN USSR,Kazakhstan,Thu Oct 14,1965,StatusRetired,Success
3937,General Dynamics,California,Tue Oct 05,1965,StatusRetired,Success
3938,RVSN USSR,Kazakhstan,Mon Oct 04,1965,StatusRetired,Success
3939,General Dynamics,California,Thu Sep 30,1965,StatusRetired,Success
3940,RVSN USSR,Kazakhstan,Thu Sep 23,1965,StatusRetired,Success
3941,RVSN USSR,Kazakhstan,Sat Sep 18,1965,StatusRetired,Success
3942,RVSN USSR,Kazakhstan,Thu Sep 09,1965,StatusRetired,Success
3943,RVSN USSR,Kazakhstan,Fri Sep 03,1965,StatusRetired,Success
3944,RVSN USSR,Kazakhstan,Wed Aug 25,1965,StatusRetired,Success
3945,NASA,USA,Sat Aug 21,1965,StatusRetired,Success
3946,RVSN USSR,Kazakhstan,Sat Aug 14,1965,StatusRetired,Success
3947,General Dynamics,USA,Wed Aug 11,1965,StatusRetired,Success
3948,General Dynamics,California,Tue Aug 03,1965,StatusRetired,Success
3949,RVSN USSR,Kazakhstan,Tue Aug 03,1965,StatusRetired,Success
3950,NASA,USA,Fri Jul 30,1965,StatusRetired,Success
3951,RVSN USSR,Russia,Fri Jul 23,1965,StatusRetired,Success
3952,General Dynamics,USA,Tue Jul 20,1965,StatusRetired,Success
3953,RVSN USSR,Kazakhstan,Sun Jul 18,1965,StatusRetired,Success
3954,RVSN USSR,Kazakhstan,Fri Jul 16,1965,StatusRetired,Success
3955,RVSN USSR,Kazakhstan,Fri Jul 16,1965,StatusRetired,Success
3956,RVSN USSR,Kazakhstan,Tue Jul 13,1965,StatusRetired,Failure
3957,General Dynamics,California,Mon Jul 12,1965,StatusRetired,Failure
3958,RVSN USSR,Russia,Fri Jul 02,1965,StatusRetired,Success
3959,General Dynamics,California,Fri Jun 25,1965,StatusRetired,Success
3960,RVSN USSR,Kazakhstan,Fri Jun 25,1965,StatusRetired,Success
3961,Martin Marietta,USA,Fri Jun 18,1965,StatusRetired,Success
3962,RVSN USSR,Kazakhstan,Tue Jun 15,1965,StatusRetired,Success
3963,RVSN USSR,Kazakhstan,Tue Jun 08,1965,StatusRetired,Success
3964,NASA,USA,Thu Jun 03,1965,StatusRetired,Success
3965,General Dynamics,California,Fri May 28,1965,StatusRetired,Failure
3966,General Dynamics,California,Thu May 27,1965,StatusRetired,Success
3967,RVSN USSR,Kazakhstan,Tue May 25,1965,StatusRetired,Success
3968,NASA,USA,Tue May 25,1965,StatusRetired,Success
3969,RVSN USSR,Kazakhstan,Sun May 09,1965,StatusRetired,Success
3970,RVSN USSR,Kazakhstan,Fri May 07,1965,StatusRetired,Success
3971,US Air Force,USA,Thu May 06,1965,StatusRetired,Success
3972,General Dynamics,California,Wed Apr 28,1965,StatusRetired,Success
3973,RVSN USSR,Kazakhstan,Fri Apr 23,1965,StatusRetired,Success
3974,RVSN USSR,Kazakhstan,Sat Apr 17,1965,StatusRetired,Success
3975,RVSN USSR,Kazakhstan,Sat Apr 10,1965,StatusRetired,Failure
3976,General Dynamics,California,Sat Apr 03,1965,StatusRetired,Success
3977,RVSN USSR,Kazakhstan,Thu Mar 25,1965,StatusRetired,Success
3978,NASA,USA,Tue Mar 23,1965,StatusRetired,Success
3979,General Dynamics,USA,Sun Mar 21,1965,StatusRetired,Success
3980,RVSN USSR,Kazakhstan,Thu Mar 18,1965,StatusRetired,Success
3981,RVSN USSR,Kazakhstan,Mon Mar 15,1965,StatusRetired,Success
3982,General Dynamics,California,Fri Mar 12,1965,StatusRetired,Success
3983,RVSN USSR,Kazakhstan,Fri Mar 12,1965,StatusRetired,Success
3984,RVSN USSR,Kazakhstan,Sun Mar 07,1965,StatusRetired,Success
3985,General Dynamics,USA,Tue Mar 02,1965,StatusRetired,Failure
3986,RVSN USSR,Kazakhstan,Fri Feb 26,1965,StatusRetired,Success
3987,RVSN USSR,Kazakhstan,Mon Feb 22,1965,StatusRetired,Success
3988,RVSN USSR,Kazakhstan,Sun Feb 21,1965,StatusRetired,Success
3989,RVSN USSR,Russia,Sat Feb 20,1965,StatusRetired,Failure
3990,General Dynamics,USA,Wed Feb 17,1965,StatusRetired,Success
3991,NASA,USA,Tue Feb 16,1965,StatusRetired,Success
3992,RVSN USSR,Russia,Fri Feb 12,1965,StatusRetired,Failure
3993,US Air Force,USA,Thu Feb 11,1965,StatusRetired,Success
3994,RVSN USSR,Russia,Sat Jan 30,1965,StatusRetired,Success
3995,General Dynamics,California,Sat Jan 23,1965,StatusRetired,Success
3996,General Dynamics,California,Thu Jan 21,1965,StatusRetired,Failure
3997,NASA,USA,Tue Jan 19,1965,StatusRetired,Success
3998,RVSN USSR,Kazakhstan,Mon Jan 11,1965,StatusRetired,Success
3999,General Dynamics,USA,Fri Dec 11,1964,StatusRetired,Partial Failure
4000,US Air Force,USA,Thu Dec 10,1964,StatusRetired,Success
4001,RVSN USSR,Russia,Wed Dec 09,1964,StatusRetired,Success
4002,General Dynamics,California,Fri Dec 04,1964,StatusRetired,Success
4003,RVSN USSR,Russia,Tue Dec 01,1964,StatusRetired,Failure
4004,RVSN USSR,Kazakhstan,Mon Nov 30,1964,StatusRetired,Success
4005,General Dynamics,USA,Sat Nov 28,1964,StatusRetired,Success
4006,General Dynamics,USA,Thu Nov 05,1964,StatusRetired,Failure
4007,RVSN USSR,Kazakhstan,Wed Oct 28,1964,StatusRetired,Success
4008,RVSN USSR,Russia,Sat Oct 24,1964,StatusRetired,Success
4009,RVSN USSR,Kazakhstan,Fri Oct 23,1964,StatusRetired,Failure
4010,General Dynamics,California,Fri Oct 23,1964,StatusRetired,Success
4011,RVSN USSR,Kazakhstan,Wed Oct 14,1964,StatusRetired,Success
4012,RVSN USSR,Kazakhstan,Mon Oct 12,1964,StatusRetired,Success
4013,General Dynamics,California,Thu Oct 08,1964,StatusRetired,Failure
4014,RVSN USSR,Kazakhstan,Tue Oct 06,1964,StatusRetired,Success
4015,RVSN USSR,Kazakhstan,Thu Sep 24,1964,StatusRetired,Success
4016,General Dynamics,California,Wed Sep 23,1964,StatusRetired,Success
4017,NASA,USA,Fri Sep 18,1964,StatusRetired,Success
4018,RVSN USSR,Kazakhstan,Sun Sep 13,1964,StatusRetired,Success
4019,General Dynamics,USA,Sat Sep 05,1964,StatusRetired,Success
4020,US Air Force,USA,Tue Sep 01,1964,StatusRetired,Failure
4021,RVSN USSR,Kazakhstan,Fri Aug 28,1964,StatusRetired,Success
4022,RVSN USSR,Russia,Sat Aug 22,1964,StatusRetired,Success
4023,RVSN USSR,Kazakhstan,Sat Aug 22,1964,StatusRetired,Success
4024,RVSN USSR,Kazakhstan,Tue Aug 18,1964,StatusRetired,Success
4025,General Dynamics,California,Fri Aug 14,1964,StatusRetired,Success
4026,RVSN USSR,Kazakhstan,Fri Aug 14,1964,StatusRetired,Success
4027,RVSN USSR,Russia,Thu Jul 30,1964,StatusRetired,Success
4028,General Dynamics,USA,Tue Jul 28,1964,StatusRetired,Success
4029,General Dynamics,USA,Fri Jul 17,1964,StatusRetired,Success
4030,RVSN USSR,Kazakhstan,Wed Jul 15,1964,StatusRetired,Success
4031,RVSN USSR,Kazakhstan,Fri Jul 10,1964,StatusRetired,Success
4032,General Dynamics,California,Mon Jul 06,1964,StatusRetired,Success
4033,RVSN USSR,Kazakhstan,Wed Jul 01,1964,StatusRetired,Success
4034,General Dynamics,USA,Tue Jun 30,1964,StatusRetired,Failure
4035,RVSN USSR,Kazakhstan,Tue Jun 23,1964,StatusRetired,Success
4036,RVSN USSR,Kazakhstan,Wed Jun 10,1964,StatusRetired,Success
4037,RVSN USSR,Russia,Sat Jun 06,1964,StatusRetired,Success
4038,RVSN USSR,Kazakhstan,Thu Jun 04,1964,StatusRetired,Failure
4039,NASA,USA,Thu May 28,1964,StatusRetired,Success
4040,General Dynamics,California,Tue May 19,1964,StatusRetired,Success
4041,RVSN USSR,Kazakhstan,Mon May 18,1964,StatusRetired,Success
4042,RVSN USSR,Kazakhstan,Sat Apr 25,1964,StatusRetired,Success
4043,General Dynamics,California,Thu Apr 23,1964,StatusRetired,Success
4044,RVSN USSR,Kazakhstan,Mon Apr 20,1964,StatusRetired,Failure
4045,RVSN USSR,Kazakhstan,Sun Apr 12,1964,StatusRetired,Success
4046,NASA,USA,Wed Apr 08,1964,StatusRetired,Success
4047,RVSN USSR,Kazakhstan,Sat Apr 04,1964,StatusRetired,Success
4048,RVSN USSR,Kazakhstan,Thu Apr 02,1964,StatusRetired,Success
4049,RVSN USSR,Kazakhstan,Fri Mar 27,1964,StatusRetired,Partial Failure
4050,RVSN USSR,Kazakhstan,Sat Mar 21,1964,StatusRetired,Failure
4051,RVSN USSR,Russia,Wed Mar 18,1964,StatusRetired,Success
4052,General Dynamics,California,Wed Mar 11,1964,StatusRetired,Success
4053,RVSN USSR,Russia,Thu Feb 27,1964,StatusRetired,Success
4054,General Dynamics,California,Tue Feb 25,1964,StatusRetired,Success
4055,RVSN USSR,Kazakhstan,Wed Feb 19,1964,StatusRetired,Failure
4056,General Dynamics,USA,Thu Jan 30,1964,StatusRetired,Success
4057,RVSN USSR,Kazakhstan,Thu Jan 30,1964,StatusRetired,Success
4058,NASA,USA,Wed Jan 29,1964,StatusRetired,Success
4059,NASA,California,Thu Dec 19,1963,StatusRetired,Success
4060,RVSN USSR,Kazakhstan,Thu Dec 19,1963,StatusRetired,Success
4061,General Dynamics,California,Wed Dec 18,1963,StatusRetired,Success
4062,RVSN USSR,Russia,Fri Dec 13,1963,StatusRetired,Success
4063,RVSN USSR,Kazakhstan,Thu Nov 28,1963,StatusRetired,Failure
4064,General Dynamics,USA,Wed Nov 27,1963,StatusRetired,Success
4065,RVSN USSR,Kazakhstan,Sat Nov 16,1963,StatusRetired,Success
4066,RVSN USSR,Kazakhstan,Mon Nov 11,1963,StatusRetired,Success
4067,RVSN USSR,Kazakhstan,Fri Nov 01,1963,StatusRetired,Success
4068,General Dynamics,California,Fri Oct 25,1963,StatusRetired,Success
4069,RVSN USSR,Russia,Thu Oct 24,1963,StatusRetired,Failure
4070,RVSN USSR,Kazakhstan,Fri Oct 18,1963,StatusRetired,Success
4071,General Dynamics,USA,Thu Oct 17,1963,StatusRetired,Success
4072,US Air Force,California,Fri Sep 27,1963,StatusRetired,Failure
4073,General Dynamics,California,Fri Sep 06,1963,StatusRetired,Success
4074,RVSN USSR,Russia,Thu Aug 22,1963,StatusRetired,Failure
4075,RVSN USSR,Russia,Tue Aug 06,1963,StatusRetired,Success
4076,General Dynamics,California,Fri Jul 19,1963,StatusRetired,Success
4077,General Dynamics,California,Fri Jul 12,1963,StatusRetired,Success
4078,RVSN USSR,Kazakhstan,Wed Jul 10,1963,StatusRetired,Failure
4079,US Air Force,California,Fri Jun 28,1963,StatusRetired,Success
4080,RVSN USSR,Kazakhstan,Sun Jun 16,1963,StatusRetired,Success
4081,US Air Force,California,Sun Jun 16,1963,StatusRetired,Success
4082,RVSN USSR,Kazakhstan,Fri Jun 14,1963,StatusRetired,Success
4083,General Dynamics,California,Wed Jun 12,1963,StatusRetired,Failure
